,file_name,count,Point,Percent,TFIDF
17045,Sustainability_report_2017_final.pdf,35239,5,0.53%,1.212678125181665
17046,COP_2017_DENIS_ASIA_PACIFIC.pdf,178539,0,0.32%,0.0
17047,2010_CSR_report_FTOrange.pdf,330566,23,0.61%,2.040919971657062
17048,Mellon_CoP_2014.pdf,7565,0,0.09%,0.0
17049,Web_TA_NHB15_16_engl.pdf,155656,20,0.61%,2.42535625036333
17050,Global_Compact_CoP13.pdf,9376,0,0.14%,0.0
17051,Aspen-2018-COP-Report.pdf,21490,1,0.36%,1.0
17052,Hikma_COP_2014.pdf,39902,7,0.44%,1.150792911137501
17053,AccessBank_CSR_Report_-_2010.pdf,216618,40,0.69%,1.8490006540840969
17054,FY2012_Lenovo_Sustainability_Report.pdf,153822,49,0.66%,2.0761966331744754
17055,2019_COP_ATTACHMENT.pdf,6631,0,0.42%,0.0
17056,Statement_of_continued_support_by_CEO_18-19.pdf,926,0,0.14%,0.0
17057,DESCENTE_Group_CSR_Report_2018_%28English%29.pdf,54623,3,0.58%,1.3416407864998738
17058,Communication_on_Progress_2018_2019_final.pdf,817,0,0.0%,0.0
17059,IIIFOOD_Global_Compact_COP_2017%28April2018%29.pdf,3456,0,0.0%,0.0
17060,Petrofac-AR-2015_CR_report.pdf,72095,8,0.62%,1.885618083164127
17061,Sunway_Berhad_Annual_Report_2015.pdf,802771,27,0.39%,2.7701415506299165
17062,NETAFIM_UNGC_COP_2019_FINAL.pdf,8902,2,0.34%,1.0
17063,NORDENAnnualReport2020.pdf,306247,22,0.43%,2.667891875399663
17064,INFORME_DE_SOSTENIBILIDAD_2018.pdf,90956,0,0.0%,0.0
17065,agder-energi-annual-report-2016_CSR_part_one.pdf,307072,19,0.55%,2.111111111111111
17066,COP_2018_PACTEAM_UN_GC.pdf,15871,0,0.35%,0.0
17067,2016_Sustainability_Report.pdf,159516,34,0.85%,2.4285714285714284
17068,CSR_country_action_plan_presentation_global.pdf,5656,1,1.4%,1.0
17069,Bene_Nachhaltigkeitsbericht_EN.pdf,31068,1,0.48%,1.0
17070,Diffa_COP.pdf,1589,0,0.38%,0.0
17071,Global_Compact_Principles-2013-14.pdf,34731,13,1.11%,2.6
17072,Sutainability_Report_2019-2020.pdf,148363,47,0.88%,1.8710404573463773
17073,autodesk-fy2018-sustainability-report.pdf,33613,15,1.02%,1.4638501094227998
17074,uncop-2013.pdf,10150,4,1.2%,1.6329931618554523
17075,DPEF_2019_V_FINALE_en-GB.pdf,101066,5,0.65%,1.889822365046136
17076,Scotiabank_Appendix_2020 ESG Reporting Indices_Final.pdf,53589,13,0.61%,1.172170525067662
17077,Rapport_Annuel_2014_.pdf,46329,0,0.0%,0.0
17078,UN_Global_COPConfirmationSept_2011.pdf,7370,0,0.21%,0.0
17079,Powerbox_International_AB_COP-2018_Rev1.0.0.pdf,18166,6,0.54%,1.6035674514745464
17080,TBC Sustainability Report 2020.pdf,57826,9,0.88%,1.876629726513673
17081,COP_Publicis_2016.pdf,16395,1,0.54%,1.0
17082,ROTRA_LOGISTICS_COP_feb-2019.pdf,13237,0,0.36%,0.0
17083,C.O.P-2016-En.pdf,1936,0,0.37%,0.0
17084,KPG_f_r_Bosch_NH-Bericht_2012_engl__FINAL.pdf,50022,3,0.89%,1.0
17085,act.3_UN-GLOBAL-COMPACT_2020-21.pdf,19081,1,0.59%,1.0
17086,Aztec_Plumbing_2019_Annual_Sustainability_Report.pdf,1247,0,0.0%,0.0
17087,UN COP 2020  March 2021_Sub.pdf,1402,0,0.3%,0.0
17088,COP-preenchimentonívelativo.pdf,10607,0,0.0%,0.0
17089,COP_2011_Bossard.pdf,44914,3,0.33%,1.7320508075688776
17090,memoria-2016-en.pdf,157420,23,0.61%,1.8474044564757477
17091,GRI_-report_English_version_110505.pdf,80355,8,0.64%,1.705605730844883
17092,PANINI_CORNER_LIMITED_COP_FINAL_.pdf,15177,0,0.51%,0.0
17093,COP_2011_Final.pdf,1097,0,0.0%,0.0
17094,4ta_Comunicaci_n_de_Progreso_COP_Central_Romana_Corporation_2012.pdf,192,0,0.0%,0.0
17095,Global_Compact_Principle-2010-11.pdf,31191,7,0.9%,1.941450686788302
17096,Danimex_COP_2015.pdf,35761,5,0.43%,1.889822365046136
17097,DSSmith_Sustainability_Report_2015.pdf,96630,5,0.55%,1.889822365046136
17098,Sustainability-Policy-2017_Proof3.pdf,42075,15,0.59%,1.7556172079419583
17099,SUMARSE-Informe_de_Comunicación_de_Progreso-nov__2014.pdf,43734,0,0.0%,0.0
17100,Danisco_Sustainability_Report_2010-11.pdf,215539,30,0.97%,1.8534061896456464
17101,sustainability-report.pdf,185785,61,0.87%,1.741436142096751
17102,TeijinIntegratedReport2017.pdf,296485,41,0.53%,1.544149333167154
17103,IKEA_Group_Sustainability_Report_FY12_FINAL.pdf,145605,14,0.97%,1.6059101370939322
17104,2020HaworthCorporateResponsibilityReport_EN.pdf,108523,7,1.4%,2.333333333333333
17105,ME_Communication_on_Progress_2018.pdf,24608,2,0.54%,1.414213562373095
17106,NG_UN_COP__2018_19_Final.pdf,25072,6,0.88%,1.7320508075688774
17107,PFA_Corporate_Responsibility_-_activities_and_results_2017_.pdf,123709,5,0.39%,1.6666666666666663
17108,COP_2018_EN_HD.pdf,22684,3,0.55%,1.3416407864998738
17109,YILBAK_Turkey_2015_COP___UNGC_%28Ali_Riza_DEGER%29.pdf,27576,1,0.29%,1.0
17110,Sadko_Global_Compact_Report.pdf,9812,0,0.53%,0.0
17111,ADP2013_rse_EN.pdf,95255,3,0.57%,1.0
17112,BELGICAST_UN_Global_Compact_Informe_de_Progreso_2013-2014.pdf,35314,2,0.04%,1.0
17113,Rapport_EXPERT_DD_Carrefour_2010_ENG_BD.pdf,447996,75,0.63%,1.8358326736802424
17114,Elvang_UN_Global_Compact_Report_2019.pdf,8498,0,0.31%,0.0
17115,CBRE_2016_CR_Report.pdf,148295,41,0.76%,2.836029301850905
17116,GBU_-_Communication_on_Progress_2019.pdf,21705,14,0.85%,1.3598002073001698
17117,LABOUR.pdf,1289,0,0.36%,0.0
17118,UNGC_ENVIRONMENT.pdf,1905,0,0.25%,0.0
17119,LLP_Global_Compact_Communication_On_Progress_2018-MEDIUM.pdf,26217,3,0.94%,1.7320508075688776
17120,Albatros_COP_2015.pdf,29719,6,0.7%,1.4142135623730951
17121,2018-Stantec_Sustainability_Report.pdf,166838,57,1.06%,1.8680995472317168
17122,HPC_COP_UNGlobalCompact.pdf,5718,1,0.49%,1.0
17123,2019_COP_with_CEO_Letter_11.8.2019_Final.pdf,21215,0,0.36%,0.0
17124,Qualitas2019eng.pdf,123259,8,0.35%,2.0
17125,COP_Pacto_Global_OdontoPrev_2014_English.pdf,18208,1,0.28%,1.0
17126,AuOne_COP_-_2015.pdf,9180,1,0.29%,1.0
17127,Kuoni_Group_COP_2014.pdf,13116,3,0.34%,1.0
17128,2021.07.15_COP Report_C.A.I. Co. Ltd..pdf,10936,2,0.61%,1.414213562373095
17129,Deka_Gruppe_Nachhaltigkeitsbericht_GRI-Tabelle.pdf,10953,0,0.0%,0.0
17130,CoP_2014_infeurope_SA.pdf,6529,0,0.11%,0.0
17131,140523_GRI_Index.pdf,19509,5,0.46%,1.889822365046136
17132,UN_Global_Compact_2012_-_Environment.pdf,3271,0,0.15%,0.0
17133,UN_Global_Compact_2015_EN.pdf,223,0,0.0%,0.0
17134,Murabaha_Capital_COP_2016-2017.pdf,20760,5,1.02%,1.889822365046136
17135,2016_Communication_on_progress.pdf,47971,8,0.35%,1.7888543819998317
17136,20180919_Daiichi_PDF_Navegável_ENG.pdf,76946,3,0.27%,1.7320508075688776
17137,Embraer_RA2014_EN_20150630.pdf,161305,8,0.59%,2.0
17138,SIGNA Prime Selection AG_Sustainability Report 2020.pdf,125422,8,0.55%,1.705605730844883
17139,UN_Global_Compact_CoP_-_Novozymes.pdf,67778,2,0.41%,1.0
17140,Ninestars_-_COP.pdf,263,0,0.0%,0.0
17141,PLASKE_report_2016_en.pdf,30725,1,0.45%,1.0
17142,ESG_Review_2018.pdf,195601,56,0.63%,1.7980516373902191
17143,Perstorp_sustainability_report_2016.pdf,18674,3,0.69%,1.3416407864998738
17144,2018_UNGC_Comm_on_Progress_JG.pdf,3969,0,0.1%,0.0
17145,Communication_on_Progress_for_2016.pdf,3190,0,0.0%,0.0
17146,KSB_Geschaeftsbericht_2018_EN.pdf,443984,21,0.44%,2.1322269467806003
17147,CEO_Statement_2016_englisch.pdf,3634,0,0.52%,0.0
17148,COP_TBC_Bank.pdf,22773,3,0.58%,1.3416407864998738
17149,Social_responsibility_report_for_2013.pdf,59390,0,0.33%,0.0
17150,2010_aT_Sustainability_Report_.pdf,72790,11,0.57%,1.914854215512676
17151,Annual_Report_2011-2012_low_res.pdf,80984,5,0.45%,1.5075567228888185
17152,UN_Global_Compact_principles_Findel_Submission_2014.pdf,6229,0,0.67%,0.0
17153,Responsibility-Report-2016.pdf,126309,13,0.48%,1.3779972440082682
17154,Aliancys_AG_COP_report_final_28Jan2020.pdf,11841,1,0.41%,1.0
17155,cosmoreport2018_en_all.pdf,180371,19,0.47%,2.56195947736032
17156,ESG-REPORT PUBLICATION-4.pdf,84141,18,0.82%,1.837117307087384
17157,BRICpro_CoP_2019.pdf,2093,0,0.0%,0.0
17158,AstraZeneca_Sustainability_update_2015.pdf,188774,49,0.83%,2.333333333333333
17159,COP2018.pdf,955,0,0.0%,0.0
17160,Reference_to_the_UN_Global_Compact_Principles.pdf,656,0,0.0%,0.0
17161,AMS_UNGC_COP_18.02.15.pdf,22134,4,0.51%,1.2649110640673518
17162,Huawei_Annual_Report_2013_EN.pdf,341132,37,0.62%,3.1611233335520152
17163,PARCO_Communication_on_Progress_2017.pdf,104717,25,1.07%,1.6971105832553268
17164,Akbank_2017_Sustainability_Report.pdf,282523,38,0.45%,1.7308525709622526
17165,Invensys 2013 Sustainability Report.pdf,4785,0,0.32%,0.0
17166,UNGC_Report_2014.pdf,62399,15,0.79%,2.401922307076307
17167,Impact_COP_Report_2018_.pdf,29794,4,1.19%,2.0
17168,EFICO_Group_-_Communication-On-Progress_-_Year_2019.pdf,21733,13,0.82%,1.5428161556520092
17169,GRI_table_2012.pdf,12590,2,0.61%,1.414213562373095
17170,kesko_vsk_2018_kestava_kehitys_en.pdf,157502,19,0.58%,1.4201266762286782
17171,2014_Atlinks_CSR_Annual_Report_v1_COP.pdf,29414,6,0.65%,1.0
17172,csr2015e.pdf,155241,126,1.18%,2.0747945041071705
17173,OLA010_Olam_Financial_Report_2018_LR.pdf,383277,4,0.3%,1.0
17174,global_compact_2015.pdf,13016,0,0.22%,0.0
17175,COP_-_AKTOR_SA_2012_en.pdf,2663,0,0.12%,0.0
17176,Sustainability-report-2013-statement-of-results.pdf,60265,7,0.53%,1.6059101370939324
17177,KOMPAN CSR 2020.pdf,23407,1,0.54%,1.0
17178,fina-2018-en.pdf,355150,3,0.28%,1.3416407864998738
17179,Corporate_Social_Responsibility_Alita_Group.pdf,4442,0,0.35%,0.0
17180,AQ_Letter_to_Global_Compact_-_Grace_Period_Request2013.pdf,798,0,0.0%,0.0
17181,UNGC_CommunicationOnProgress_2020.pdf,5114,0,0.18%,0.0
17182,UN_COP_REPORT_2013_-_30.05.2014.pdf,944,0,0.0%,0.0
17183,CTICC_IAR_2016.pdf,270797,23,0.57%,1.8970080273373415
17184,version_finale_en_anglais_04_07_2016.pdf,35939,0,0.56%,0.0
17185,RA_International-_Global_Compact_-_PDF.pdf,23252,4,1.03%,1.6329931618554523
17186,ENG_COP_IPIRANGA_2017.pdf,59438,4,0.31%,1.6329931618554523
17187,SIDPEC_2016_Sustainability_Report.pdf,70050,8,0.64%,1.705605730844883
17188,USJE_2018_CSR_ENG.pdf,85139,9,0.77%,1.5666989036012806
17189,ISFEMSA_2011_eng_VF.pdf,185798,33,0.91%,2.4003967925959167
17190,COP_2019_EN_HAWE_Hydraulik_2020-01-17.pdf,30607,2,0.48%,1.0
17191,英文版中材建设有限公司2013年度社会责任报告20140922（英文）.pdf,53486,11,0.69%,1.6774842736586515
17192,informe_Febrero_2016.pdf,8467,0,0.03%,0.0
17193,OAKRIDGE_SAS_COP_2016.pdf,2265,0,0.0%,0.0
17194,Furnas_Sustainability_Report_2015.pdf,240616,43,0.66%,2.5651649409691424
17195,COP_Balslev2014_2015.pdf,11437,0,0.31%,0.0
17196,2019-20_Sonova_Corporate_Responsibility_Report.pdf,184210,47,0.9%,2.184275237998813
17197,HEINE_CSR_Brochure_2019_EN_GB.pdf,56682,2,0.5%,1.414213562373095
17198,RS2019_EN_book_primeira_versao.pdf,269328,30,0.61%,2.0318563844357893
17199,20170127_Sustainability_Report_2016.pdf,56593,8,0.61%,1.460593486680443
17200,GRI_Index_SMN.pdf,8993,0,0.01%,0.0
17201,100-PO-PC-0001_Strategic_Procurement_and_Supply_Chain_Policy.pdf,1671,0,0.32%,0.0
17202,Integrated_Annual_Report_Coöperatief_Deloitte_U.A._2017-2018_def_20180720.pdf,267078,3,0.39%,1.7320508075688776
17203,Communication_on_progress_160526.pdf,14926,0,0.34%,0.0
17204,FMC-4813_2015_Sustainability_Report_Pages-HighRes.pdf,99914,35,0.9%,1.743474184853513
17205,15_e_00.pdf,370478,44,0.45%,2.852096383629524
17206,2012_UN_Global_Compact_COP_RFF.pdf,7134,2,0.76%,1.0
17207,DGC_One_AB__Sustainability_report_2017__Swedish..pdf,44451,0,0.02%,0.0
17208,NAB_CEO_Letter_2012.pdf,1157,0,0.11%,0.0
17209,ENG_Integrated_Report_mBank_Group_-2017.pdf,444856,12,0.43%,1.809068067466582
17210,Beraca_Communication_on_Progress_2014_ready.pdf,24336,2,0.34%,1.0
17211,Nolato_Sustainability_report_2010.pdf,74239,6,0.36%,1.8973665961010275
17212,SABIC-IP_COP_0311.pdf,20742,0,0.35%,0.0
17213,UNGC 2013 Report Final.pdf,44344,12,0.85%,1.0
17214,HCL_Sustainability_Report_2016.pdf,251182,59,0.7%,2.176247785011787
17215,Dean_s_Beans_GlobalCompact2010-2011.pdf,38142,8,0.83%,2.309401076758504
17216,United_Nations_Global_Compact_COP_2013.pdf,30092,25,0.52%,1.1305390791153365
17217,Communication_on_Progress_-_Global_Compact_2015.pdf,23282,2,0.32%,1.414213562373095
17218,All_pages.pdf,207935,47,0.77%,2.108238128876406
17219,COP_Intrument_Transformers_Limited_2016.pdf,8721,1,0.34%,1.0
17220,Shwe_Yaung_Py_COP_UNGC.pdf,21388,5,0.7%,1.889822365046136
17221,COP_CDI_Dental_-_2015-04-15.pdf,13509,0,0.22%,0.0
17222,ESG-Report_2020_EN_APPENDIX.pdf,17136,3,0.49%,1.3416407864998738
17223,IRC_2018_OK30m1.pdf,279066,2,0.01%,1.414213562373095
17224,Lesmar_Ltd_UNGP_Commincation_on_Progress_%28COP%29_2014.pdf,12067,0,0.52%,0.0
17225,LSMtron_2012_eng.pdf,396,0,0.0%,0.0
17226,HBOR-Social-Responsibility-and-Sustainablity-Report-2019.pdf,149665,39,0.36%,1.5078271124027651
17227,COP EVN Croatia Plin d.o.o._2020.pdf,2861,0,0.0%,0.0
17228,M_6_1_Organization_and_compentence.pdf,3955,0,0.03%,0.0
17229,AbtAssociates_COP_2019.pdf,25841,8,1.01%,1.460593486680443
17230,Siltronic_Non-financial_report_2018.pdf,66029,12,0.45%,2.1213203435596424
17231,Purchasing_Policy_March19.pdf,1160,0,0.24%,0.0
17232,RS_UST_DIGITAL_2202.pdf,297146,11,0.4%,1.6397831834998458
17233,CoP UNGC 2013.pdf,1005,0,0.0%,0.0
17234,MC_Integrated_Report_2014_%28all%29.pdf,356104,81,0.59%,2.7105616497115306
17235,NTPC_COP_2013-14.pdf,13769,2,0.4%,1.414213562373095
17236,COP-2015.pdf,252,0,0.0%,0.0
17237,SR-FY18_Hi_Res.pdf,240843,59,0.72%,1.5751545648173264
17238,Sustainability_Report_2015_Eng.pdf,168957,57,0.74%,2.029253735350377
17239,FAI_Sustainability_Report_2016_Annual_Communication_on_Progress_for_2015_%282%29.pdf,87069,11,0.55%,1.6774842736586515
17240,Husqvarna_Sustainovate_Progress_Report_2018_final.pdf,109825,30,0.87%,2.6516504294495533
17241,Telstra-Bigger-Picture-2020-Sustainability-Report.pdf,248946,129,1.3%,2.3595367873347977
17242,2019_Factsheet_Action_on_drinks.pdf,12367,0,0.33%,0.0
17243,IGC_International_UN_Global_Compact_COP_2018.pdf,25977,3,0.56%,1.0
17244,DLA_Piper_Communication_on_Progress_2013.pdf,26760,10,0.75%,1.2309149097933272
17245,TSKB COP Report 2013.pdf,45507,14,0.41%,1.3598002073001698
17246,SpareBank_1_Østlandet_Annual_report_2017.pdf,398256,15,0.49%,1.889822365046136
17247,KSPO_SustainabilityReport_2010_en_.pdf,1116,0,0.19%,0.0
17248,ONGC_Sustainability_Report_2010-11.pdf,150012,34,0.59%,1.8173764450044856
17249,2017-sustainable-development-report.pdf,196789,27,0.49%,2.064741604835056
17250,Infographic_Suzano___English.pdf,10251,1,0.72%,1.0
17251,report_Saponia_2016-2017_official.pdf,35765,1,0.41%,1.0
17252,Statement_continued_support_MEG_2020.pdf,2085,0,0.48%,0.0
17253,Communication_on_Progress_-_Global_Compact_Amanda_Jackson_final_draft_2014.pdf,3920,0,0.4%,0.0
17254,2015CNOOC_sustainability_report.pdf,109844,45,0.81%,1.570510828709496
17255,ERM_Sustainability_Report_summary_2017.pdf,7616,6,0.76%,1.0
17256,COP_Hitran_2014-2015.pdf,8519,0,0.35%,0.0
17257,Comunicación_de_Progreso_2018.pdf,23057,0,0.0%,0.0
17258,daikin_csr2020_Eng_all.pdf,100561,28,0.87%,1.2623374885344052
17259,FY2019_GC_Annual_Report.pdf,156104,14,0.58%,1.838290060036116
17260,FN_GC_2016.pdf,3449,0,0.25%,0.0
17261,Cedrus Bank  COP 2020Final version.pdf,7002,4,1.03%,1.6329931618554523
17262,30_000_634_D_-_CSR_report_2015.pdf,70736,13,0.66%,1.2686700948330931
17263,Sekem_report_on_sustainable_development_2016.pdf,72000,5,0.64%,1.5075567228888185
17264,Hammarskiöld___Co_COP_2015.pdf,31031,1,0.38%,1.0
17265,GRI_Table_SNS_Bank_NV_2015.pdf,20641,0,0.13%,0.0
17266,LPR13.pdf,398374,55,0.88%,2.607250047269875
17267,20190821_--_NTR_Recommittment_to_UNGC_Signed_by_CEO.pdf,1770,0,0.0%,0.0
17268,ACA-COP13.pdf,1943,0,0.2%,0.0
17269,Sime_Darby_UNGC_COP_Jan2012_final.pdf,396,0,0.0%,0.0
17270,ACCSustainable_DevelopmentReport2013_%281%29.pdf,158588,28,0.84%,2.494438257849295
17271,Novelis_FY12_Sustainability_Report.pdf,184879,24,0.61%,2.3763541031440183
17272,2014_Sustainability_Report_EN.pdf,116239,37,0.89%,1.750039948409488
17273,San_Miguel_-_Reporte_de_sustentabilidad_ingles.pdf,8403,0,0.26%,0.0
17274,OeKB-Group-Sustainability-Report-2012.pdf,75189,0,0.0%,0.0
17275,Communication_on_Progress_August_2012_Eng.pdf,125370,8,0.44%,1.7888543819998317
17276,KPC_SR_2018.pdf,476371,44,0.62%,2.6581372106527787
17277,ESCATEC_UNGC_COP_2017_report.pdf,17962,15,0.69%,1.5899968200095402
17278,PDFdef.pdf,97492,0,0.05%,0.0
17279,COP_2011_12-1-11.pdf,3893,2,0.61%,1.414213562373095
17280,CSOB_UN_Global_Compact_2017.pdf,23914,3,0.27%,1.3416407864998738
17281,FERREYCORP_-_report_2018.pdf,8878,0,0.06%,0.0
17282,KIRKBI_UNGC_COP_report_2019.pdf,47292,0,1.14%,0.0
17283,Informe de Progreso 2019 %28rev%29.pdf,23583,0,0.0%,0.0
17284,COP2014_UNGlobalCompact_dt_engl.pdf,15438,0,0.22%,0.0
17285,CSR rapport 2021_UK.pdf,89705,19,0.5%,1.803400191929748
17286,BLCR11-Full-Data-Report_1_.pdf,199832,13,1.2%,2.030258904551879
17287,gri-index-2018.pdf,46288,19,1.64%,1.556540648986177
17288,Geolog_COP_2012.pdf,27084,3,0.62%,1.7320508075688776
17289,Fuyo_Lease_Group_Integrated_Report_2019.pdf,291723,44,0.55%,1.9112378681575053
17290,SYST_0028_Ansvarsredovisning_ENG_2013_Part_1_Bokm.pdf,165958,13,0.68%,1.8962448894726287
17291,COP2017_PLH_Arkitekter.pdf,32053,3,0.84%,1.7320508075688776
17292,GAIL_Sustainability_Report_FY_2013-2014_17102014.pdf,246581,41,0.61%,2.577647915193919
17293,SICPA_CSR_report-2018_bd.pdf,44449,6,0.52%,1.1766968108291045
17294,COP-AAFL_2011-12.pdf,11664,3,0.53%,1.7320508075688776
17295,2020 HUMAX COP %282021.04%29_Eng.pdf,12470,11,1.23%,1.6774842736586515
17296,Report_2014_Stormberg_Imported_Data_%28NO%29.pdf,703,0,0.42%,0.0
17297,EMASIII_Registrierungsurkunde_2019-English_gültig_bis_April_2022.pdf,689,0,0.0%,0.0
17298,App_4_Gender_equality_and_diversity_policy_OX2.pdf,8200,0,0.19%,0.0
17299,2019 BNKFG SR_en.pdf,6269,0,0.16%,0.0
17300,CC_Brun_COP_2014_rev.pdf,959,0,0.0%,0.0
17301,AkerSolutions-2010-print.pdf,98153,0,0.33%,0.0
17302,COP_Report__2013.pdf,7120,0,0.22%,0.0
17303,COP_2019-20.pdf,11360,0,0.21%,0.0
17304,ANZ_Banking_Group_UNGC_CoP_2011.pdf,38127,5,0.83%,1.386750490563073
17305,UN_Global_Compact_2017_%28medium%29.pdf,32470,4,0.72%,1.0
17306,CSR_2014_WEB.pdf,43138,2,0.34%,1.414213562373095
17307,COP_2020_Wenzel.pdf,1938,0,0.0%,0.0
17308,Globla_Compact_COP_2017_和文__FINAL.pdf,1117,0,0.94%,0.0
17309,ConvaTec Group Plc  UNGC Communication on Progress 2020 FINAL_2021Jun15.pdf,6284,1,0.11%,1.0
17310,2011_03_UBS_AG_UNGC_COP_for_2010.pdf,9621,6,0.77%,1.1766968108291045
17311,Communication_on_Progress_Tundra_2017.pdf,8584,0,0.0%,0.0
17312,COP_MTU_2014.pdf,74521,13,0.55%,1.588202776631968
17313,2020 GRI Table.pdf,46751,2,1.26%,1.0
17314,UNGC_CoP_2018_-_Ammeraal_Beltech.pdf,171,0,0.0%,0.0
17315,ElifSustainabilityReport20152016_vUNGC.pdf,50261,1,0.52%,1.0
17316,Fibria-2017-infoValueCreationModel.pdf,27539,8,0.62%,1.0
17317,Sanlam_AR_Final_5Mar_12h00.pdf,792423,22,0.55%,1.8727643676692467
17318,MAS_HOLDINGS_COP_2018.pdf,109599,15,0.71%,2.5354627641855494
17319,CA_Technologies_Sustainability_Report_Executive_Summary_-_UN_COP_6-2-17.pdf,22575,1,0.79%,1.0
17320,ISSEE_-_UN__Global_Compact_Communication_on_Progress_-_Mar_18_-_Mar_19.pdf,12824,4,0.61%,1.2649110640673518
17321,GLOBAL_COMPACT__BRD_Report.pdf,827,0,0.28%,0.0
17322,Communication_on_Progress_FY_2015-16.pdf,18161,2,0.47%,1.414213562373095
17323,ASURInformeAnualINGLES_final.pdf,70350,11,0.46%,2.2
17324,UNGC_2018.pdf,14971,1,0.4%,1.0
17325,ALDI-SOUTH-Group_UN-Global-Compact_Communication-on-Progress-Report_2019.pdf,6068,0,0.48%,0.0
17326,KPLC_2016_-_2017_Annual_Report.pdf,390245,8,0.56%,2.309401076758504
17327,AF_Gruppen_-_Entrepreneurship_and_Growth_-_Annual_report_2018.pdf,425354,13,0.34%,1.8962448894726287
17328,Gemalto-Sustainability-Report-2014fy.pdf,101091,21,1.01%,1.655031853102111
17329,AEQUO_Communication_on_Progress_2018-2019.pdf,17331,0,0.32%,0.0
17330,UN_Global_Compact_COP_2017_E.pdf,22729,0,0.14%,0.0
17331,2015-6_Sustainability_Report.pdf,63253,6,2.1%,1.3416407864998738
17332,Sustainability Report 2020  Boxon Group AB.pdf,73672,6,0.47%,1.8973665961010275
17333,2017_Aug_30_Best_COP.pdf,8518,1,0.38%,1.0
17334,UNGC_-_2010-2011_COP.pdf,33879,10,0.53%,1.7677669529663689
17335,EarthCheck_Sustainability_Policy_Aug17.pdf,2684,0,0.21%,0.0
17336,ASC_UN_GLOBAL_COMPACT_COP_2.pdf,1372,0,0.0%,0.0
17337,2019-2020_Environmentally_Friendly_Property.pdf,37317,12,0.66%,2.1213203435596424
17338,Deka_GB_2013_GRI_Tabelle_EN_V3.pdf,12631,2,0.36%,1.414213562373095
17339,SP_COP_2018rev3.pdf,39801,9,0.59%,1.8000000000000005
17340,Whirlpool_Sustainability_Report_2011.pdf,39415,2,0.28%,1.414213562373095
17341,CSR___Sustainability_Report_2017.pdf,110303,12,0.78%,1.8090680674665816
17342,2013_Communication_on_Progress_-_%28_B-BOVID%29-1.pdf,7372,2,0.32%,1.414213562373095
17343,セキュリティなし_Sustainability_Report_2018_E.pdf,98515,31,0.76%,2.890764905544973
17344,AccessBank_CSR_Report_2011.pdf,188470,19,0.63%,1.3606182606749224
17345,csr2010e.pdf,14826,0,0.62%,0.0
17346,BT_DIS_Report_2019_20_Final.pdf,124860,68,1.97%,2.310734064503989
17347,GlobalCompact_COP_2018.pdf,18670,0,0.34%,0.0
17348,HP_2015_Sustainability_Report.pdf,331002,73,0.77%,2.660267887338363
17349,GLICO GROUP COP 2012.pdf,1752,0,0.0%,0.0
17350,CR_2013_Final.pdf,60947,11,0.6%,1.914854215512676
17351,Milcobel_COP_2020.pdf,15151,0,0.38%,0.0
17352,PFA_CSR_UK_RAPPORT_DOWNLOAD_PS_2_.pdf,70634,2,0.62%,1.0
17353,2010-interactive-pdf.pdf,453571,28,0.63%,2.669695249887659
17354,Bilancio_Integrato_2017_23.05.pdf,18851,0,0.0%,0.0
17355,Business_Commitment_Letter-aamra_networks_ltd.pdf,1830,0,0.07%,0.0
17356,Corporate_social_responsibility_report_of_enea_capital_group_2015.pdf,110936,5,0.49%,1.889822365046136
17357,2013 Annual Sustainability Report.pdf,1056,0,0.0%,0.0
17358,Sustainability_Report_Motor_Oil_2015.pdf,206485,43,0.63%,1.7839405993367978
17359,RICE_Global_Compact_Report_April_2018.pdf,11692,8,0.62%,1.7888543819998317
17360,China_Mobile_2012_Sustainability_Report.pdf,306884,104,0.96%,1.8739499224067624
17361,UNGC_SODIC_COP_July_2015.pdf,42106,17,0.69%,1.9373297998138448
17362,Rideau_s_2012_UN_Global_Compact_Annual_COP.pdf,21494,3,0.47%,1.3416407864998738
17363,UN_GLOBAL_COMPACT.pdf,571,0,0.0%,0.0
17364,COP_%282019%29.pdf,15732,3,0.37%,1.7320508075688776
17365,UDC_COP_2010-2011.pdf,27748,3,0.29%,1.7320508075688776
17366,OG_UNGC_COP_2017_Final.pdf,14376,0,0.44%,0.0
17367,Zuellig_Pharma_Communication_on_Progress_2019.pdf,28020,4,0.62%,2.0
17368,UNGC_report_card_2012.pdf,5385,0,0.43%,0.0
17369,CRR_EN_LO_Spreads.pdf,126859,11,0.79%,1.6774842736586515
17370,UN_Global_Compact_-_COP_November__2015.pdf,18583,2,0.53%,1.0
17371,PIMCO_CR_REPORT_UN.pdf,39292,24,1.24%,2.0283702113484394
17372,Réttur_-_UN_GC_Report_-_010918.pdf,27616,7,0.45%,1.3471506281091268
17373,Cermaq_Sustainability_is_a_choice_2016.pdf,33677,6,0.65%,1.0
17374,2018_Huawei_CSD_%28English%29.pdf,196867,54,0.92%,3.624242698155731
17375,ipsosgreenbook2020.pdf,36050,6,0.32%,1.6035674514745464
17376,MAR001701_1.0_Communication on progress _COP_ report 2020_ pdf. layout version_ web pdf_ Mipro Group Ltd Oy.pdf,39516,1,0.66%,1.0
17377,UNGC_GREEN.pdf,461,0,0.0%,0.0
